rank,cluster_id,cluster_profile_count,cluster_profiles_covered,canonical_rule_id,canonical_rule_title,rule_id,rule_title,rule_severity,rule_profiles,rule_profile_count,sim_to_canonical,is_canonical
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_samba_portmapper,Disable the samba_portmapper SELinux Boolean,medium,,0,0.9606,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_samba_run_unconfined,Disable the samba_run_unconfined SELinux Boolean,medium,,0,0.963,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_samba_share_fusefs,Disable the samba_share_fusefs SELinux Boolean,medium,,0,0.9621,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_samba_share_nfs,Disable the samba_share_nfs SELinux Boolean,medium,,0,0.9719,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_sanlock_use_fusefs,Disable the sanlock_use_fusefs SELinux Boolean,medium,,0,0.9745,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_sanlock_use_nfs,Disable the sanlock_use_nfs SELinux Boolean,medium,,0,0.9824,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_sanlock_use_samba,Disable the sanlock_use_samba SELinux Boolean,medium,,0,0.9707,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_saslauthd_read_shadow,Disable the saslauthd_read_shadow SELinux Boolean,medium,,0,0.9618,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_secadm_exec_content,Enable the secadm_exec_content SELinux Boolean,medium,,0,0.9512,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_secure_mode,Disable the secure_mode SELinux Boolean,medium,,0,0.9589,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_secure_mode_insmod,Configure the secure_mode_insmod SELinux Boolean,medium,,0,0.952,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_secure_mode_policyload,Disable the secure_mode_policyload SELinux Boolean,medium,,0,0.959,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_selinuxuser_direct_dri_enabled,Configure the selinuxuser_direct_dri_enabled SELinux Boolean,medium,,0,0.9511,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_selinuxuser_mysql_connect_enabled,Disable the selinuxuser_mysql_connect_enabled SELinux Boolean,medium,,0,0.9506,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_selinuxuser_ping,Enable the selinuxuser_ping SELinux Boolean,medium,,0,0.9471,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_selinuxuser_postgresql_connect_enabled,Disable the selinuxuser_postgresql_connect_enabled SELinux Boolean,medium,,0,0.9396,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_selinuxuser_rw_noexattrfile,Disable the selinuxuser_rw_noexattrfile SELinux Boolean,medium,,0,0.9358,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_selinuxuser_share_music,Disable the selinuxuser_share_music SELinux Boolean,medium,,0,0.9617,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_selinuxuser_tcp_server,Disable the selinuxuser_tcp_server SELinux Boolean,medium,,0,0.9589,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_selinuxuser_udp_server,Disable the selinuxuser_udp_server SELinux Boolean,medium,,0,0.9606,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_selinuxuser_use_ssh_chroot,Disable the selinuxuser_use_ssh_chroot SELinux Boolean,medium,,0,0.9552,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_sge_domain_can_network_connect,Disable the sge_domain_can_network_connect SELinux Boolean,medium,,0,0.9586,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_sge_use_nfs,Disable the sge_use_nfs SELinux Boolean,medium,,0,0.987,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_smartmon_3ware,Disable the smartmon_3ware SELinux Boolean,medium,,0,0.9537,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_smbd_anon_write,Disable the smbd_anon_write SELinux Boolean,medium,,0,0.9719,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_spamassassin_can_network,Disable the spamassassin_can_network SELinux Boolean,medium,,0,0.9466,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_spamd_enable_home_dirs,Enable the spamd_enable_home_dirs SELinux Boolean,medium,,0,0.9494,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_squid_use_tproxy,Disable the squid_use_tproxy SELinux Boolean,medium,,0,0.965,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_ssh_chroot_rw_homedirs,Disable the ssh_chroot_rw_homedirs SELinux Boolean,medium,,0,0.9423,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_ssh_keysign,Disable the ssh_keysign SELinux Boolean,medium,,0,0.9569,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_staff_exec_content,Enable the staff_exec_content SELinux Boolean,medium,,0,0.9465,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_staff_use_svirt,Disable the staff_use_svirt SELinux Boolean,medium,,0,0.9619,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_swift_can_network,Disable the swift_can_network SELinux Boolean,medium,,0,0.9657,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_sysadm_exec_content,Enable the sysadm_exec_content SELinux Boolean,medium,,0,0.9468,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_telepathy_connect_all_ports,Disable the telepathy_connect_all_ports SELinux Boolean,medium,,0,0.9409,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_telepathy_tcp_connect_generic_network_ports,Disable the telepathy_tcp_connect_generic_network_ports SELinux Boolean,medium,,0,0.9197,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_tftp_anon_write,Disable the tftp_anon_write SELinux Boolean,medium,,0,0.9668,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_tftp_home_dir,Disable the tftp_home_dir SELinux Boolean,medium,,0,0.9636,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_tmpreaper_use_nfs,Disable the tmpreaper_use_nfs SELinux Boolean,medium,,0,0.9814,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_tmpreaper_use_samba,Disable the tmpreaper_use_samba SELinux Boolean,medium,,0,0.9708,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_tor_can_network_relay,Disable the tor_can_network_relay SELinux Boolean,medium,,0,0.9559,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_unconfined_chrome_sandbox_transition,Enable the unconfined_chrome_sandbox_transition SELinux Boolean,medium,,0,0.942,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_unconfined_login,Enable the unconfined_login SELinux Boolean,medium,,0,0.9514,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_unprivuser_use_svirt,Disable the unprivuser_use_svirt SELinux Boolean,medium,,0,0.9587,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_use_ecryptfs_home_dirs,Disable the use_ecryptfs_home_dirs SELinux Boolean,medium,,0,0.9613,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_use_fusefs_home_dirs,Disable the use_fusefs_home_dirs SELinux Boolean,medium,,0,0.9716,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_use_lpd_server,Disable the use_lpd_server SELinux Boolean,medium,,0,0.9769,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_use_nfs_home_dirs,Disable the use_nfs_home_dirs SELinux Boolean,medium,,0,0.9768,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_use_samba_home_dirs,Disable the use_samba_home_dirs SELinux Boolean,medium,,0,0.9667,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_user_exec_content,Enable the user_exec_content SELinux Boolean,medium,,0,0.9533,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_read_qemu_ga_data,Disable the virt_read_qemu_ga_data SELinux Boolean,medium,,0,0.9492,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_rw_qemu_ga_data,Disable the virt_rw_qemu_ga_data SELinux Boolean,medium,,0,0.9393,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_sandbox_use_all_caps,Disable the virt_sandbox_use_all_caps SELinux Boolean,medium,,0,0.9519,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_sandbox_use_audit,Enable the virt_sandbox_use_audit SELinux Boolean,medium,,0,0.9469,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_sandbox_use_mknod,Disable the virt_sandbox_use_mknod SELinux Boolean,medium,,0,0.9695,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_sandbox_use_netlink,Disable the virt_sandbox_use_netlink SELinux Boolean,medium,,0,0.9599,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_sandbox_use_sys_admin,Disable the virt_sandbox_use_sys_admin SELinux Boolean,medium,,0,0.9558,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_transition_userdomain,Disable the virt_transition_userdomain SELinux Boolean,medium,,0,0.9602,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_use_comm,Disable the virt_use_comm SELinux Boolean,medium,,0,0.9718,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_use_execmem,Disable the virt_use_execmem SELinux Boolean,medium,,0,0.9599,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_use_fusefs,Disable the virt_use_fusefs SELinux Boolean,medium,,0,0.9748,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_use_nfs,Disable the virt_use_nfs SELinux Boolean,medium,,0,0.9852,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_use_rawip,Disable the virt_use_rawip SELinux Boolean,medium,,0,0.9704,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_use_samba,Disable the virt_use_samba SELinux Boolean,medium,,0,0.9701,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_use_sanlock,Disable the virt_use_sanlock SELinux Boolean,medium,,0,0.9696,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_use_usb,Disable the virt_use_usb SELinux Boolean,medium,,0,0.9666,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_virt_use_xserver,Disable the virt_use_xserver SELinux Boolean,medium,,0,0.9646,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_webadm_manage_user_files,Disable the webadm_manage_user_files SELinux Boolean,medium,,0,0.956,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_webadm_read_user_files,Disable the webadm_read_user_files SELinux Boolean,medium,,0,0.964,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_wine_mmap_zero_ignore,Disable the wine_mmap_zero_ignore SELinux Boolean,medium,,0,0.9686,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_xdm_bind_vnc_tcp_port,Disable the xdm_bind_vnc_tcp_port SELinux Boolean,medium,,0,0.9376,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_xdm_exec_bootloader,Disable the xdm_exec_bootloader SELinux Boolean,medium,,0,0.9491,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_xdm_sysadm_login,Disable the xdm_sysadm_login SELinux Boolean,medium,,0,0.9407,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_xdm_write_home,Disable the xdm_write_home SELinux Boolean,medium,,0,0.9645,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_xen_use_nfs,Disable the xen_use_nfs SELinux Boolean,medium,,0,0.9842,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_xend_run_blktap,Enable the xend_run_blktap SELinux Boolean,medium,,0,0.9426,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_xend_run_qemu,Enable the xend_run_qemu SELinux Boolean,medium,,0,0.946,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_xguest_connect_network,Disable the xguest_connect_network SELinux Boolean,medium,,0,0.9575,no
28,13,5,anssi_bp28_enhanced|anssi_bp28_high|anssi_bp28_intermediary|hipaa|ism_o,xccdf_org.ssgproject.content_rule_sebool_mpd_use_nfs,Disable the mpd_use_nfs SELinux Boolean,xccdf_org.ssgproject.content_rule_sebool_xguest_exec_content,Disable the xguest_exec_content SELinux Boolean,medium,,0,0.9511,no
